epoch	batch	iter	loss	prec1	prec5	lr
1	163	163	1.352919101715088	75.0	91.66666412353516	0.01
1	164	164	1.2657896280288696	75.0	100.0	0.01
1	165	165	1.3651494979858398	75.0	91.66666412353516	0.01
1	166	166	1.229234218597412	66.66666412353516	100.0	0.01
1	167	167	1.2368903160095215	75.0	100.0	0.01
1	168	168	1.30659818649292	66.66666412353516	100.0	0.01
1	169	169	1.4871177673339844	50.0	100.0	0.01
1	170	170	1.165732979774475	83.33332824707031	100.0	0.01
1	171	171	1.6029757261276245	50.0	91.66666412353516	0.01
1	172	172	1.5251511335372925	58.33333206176758	100.0	0.01
1	173	173	1.2892597913742065	66.66666412353516	100.0	0.01
1	174	174	1.348376750946045	75.0	100.0	0.01
1	175	175	1.3158913850784302	58.33333206176758	100.0	0.01
1	176	176	1.1253607273101807	75.0	100.0	0.01
1	177	177	1.0255417823791504	83.33332824707031	100.0	0.01
1	178	178	1.3361908197402954	83.33332824707031	91.66666412353516	0.01
1	179	179	1.1789405345916748	83.33332824707031	100.0	0.01
1	180	180	1.024032711982727	91.66666412353516	100.0	0.01
1	181	181	1.3514958620071411	50.0	91.66666412353516	0.01
1	182	182	1.1470787525177002	75.0	100.0	0.01
1	183	183	1.1512640714645386	83.33332824707031	91.66666412353516	0.01
1	184	184	1.3698817491531372	50.0	100.0	0.01
1	185	185	1.1367930173873901	66.66666412353516	100.0	0.01
1	186	186	1.2838138341903687	66.66666412353516	100.0	0.01
1	187	187	1.2745474576950073	58.33333206176758	91.66666412353516	0.01
1	188	188	1.1675047874450684	91.66666412353516	91.66666412353516	0.01
1	189	189	0.9350724220275879	91.66666412353516	100.0	0.01
1	190	190	1.0477938652038574	91.66666412353516	100.0	0.01
1	191	191	1.1871662139892578	66.66666412353516	91.66666412353516	0.01
1	192	192	1.2299607992172241	83.33332824707031	100.0	0.01
1	193	193	1.4040517807006836	50.0	100.0	0.01
2	1	194	1.0743569135665894	75.0	100.0	0.01
2	2	195	1.1908942461013794	75.0	100.0	0.01
2	3	196	0.9941648840904236	83.33332824707031	100.0	0.01
2	4	197	1.1276851892471313	58.33333206176758	100.0	0.01
2	5	198	1.003513216972351	66.66666412353516	100.0	0.01
2	6	199	1.1245173215866089	58.33333206176758	100.0	0.01
2	7	200	1.0213500261306763	91.66666412353516	100.0	0.01
2	8	201	1.3690048456192017	75.0	91.66666412353516	0.01
2	9	202	1.0118802785873413	66.66666412353516	100.0	0.01
2	10	203	0.8161253929138184	100.0	100.0	0.01
2	11	204	1.0592083930969238	91.66666412353516	100.0	0.01
2	12	205	1.2070971727371216	75.0	91.66666412353516	0.01
2	13	206	1.0494598150253296	83.33332824707031	100.0	0.01
2	14	207	1.1189898252487183	75.0	100.0	0.01
2	15	208	1.2131600379943848	83.33332824707031	100.0	0.01
2	16	209	0.916002094745636	100.0	100.0	0.01
2	17	210	1.200692892074585	50.0	100.0	0.01
2	18	211	1.2221336364746094	50.0	100.0	0.01
2	19	212	1.044918417930603	75.0	91.66666412353516	0.01
2	20	213	0.9433005452156067	83.33332824707031	100.0	0.01
2	21	214	1.0272737741470337	83.33332824707031	100.0	0.01
2	22	215	1.2390694618225098	66.66666412353516	83.33332824707031	0.01
2	23	216	1.4672012329101562	50.0	91.66666412353516	0.01
2	24	217	0.9209648966789246	91.66666412353516	100.0	0.01
2	25	218	1.1591713428497314	50.0	100.0	0.01
2	26	219	1.0387805700302124	66.66666412353516	100.0	0.01
2	27	220	1.1002109050750732	83.33332824707031	100.0	0.01
2	28	221	1.4161566495895386	58.33333206176758	100.0	0.01
2	29	222	0.9574985504150391	83.33332824707031	100.0	0.01
2	30	223	1.4639753103256226	41.666664123535156	91.66666412353516	0.01
2	31	224	1.015399694442749	66.66666412353516	100.0	0.01
2	32	225	1.0837687253952026	75.0	100.0	0.01
2	33	226	1.0777705907821655	83.33332824707031	100.0	0.01
2	34	227	1.2724100351333618	50.0	91.66666412353516	0.01
2	35	228	0.8552415370941162	83.33332824707031	91.66666412353516	0.01
2	36	229	0.8565861582756042	75.0	100.0	0.01
2	37	230	1.1052805185317993	66.66666412353516	100.0	0.01
2	38	231	1.23153817653656	58.33333206176758	91.66666412353516	0.01
2	39	232	1.2106513977050781	58.33333206176758	91.66666412353516	0.01
2	40	233	1.168675422668457	58.33333206176758	100.0	0.01
2	41	234	1.1441866159439087	58.33333206176758	91.66666412353516	0.01
2	42	235	0.8743257522583008	83.33332824707031	100.0	0.01
2	43	236	1.273769497871399	58.33333206176758	83.33332824707031	0.01
2	44	237	1.1087764501571655	66.66666412353516	100.0	0.01
2	45	238	0.9247136116027832	83.33332824707031	100.0	0.01
2	46	239	1.0438920259475708	58.33333206176758	100.0	0.01
2	47	240	1.111551284790039	66.66666412353516	91.66666412353516	0.01
2	48	241	1.2359107732772827	58.33333206176758	83.33332824707031	0.01
2	49	242	1.389663577079773	41.666664123535156	100.0	0.01
2	50	243	1.2695646286010742	58.33333206176758	100.0	0.01
2	51	244	1.1123478412628174	58.33333206176758	100.0	0.01
2	52	245	1.1641974449157715	58.33333206176758	83.33332824707031	0.01
2	53	246	1.0339025259017944	58.33333206176758	100.0	0.01
2	54	247	0.8837336897850037	83.33332824707031	100.0	0.01
2	55	248	0.9299336075782776	75.0	100.0	0.01
2	56	249	0.8497834801673889	83.33332824707031	100.0	0.01
2	57	250	0.8796463012695312	75.0	100.0	0.01
2	58	251	0.8794897198677063	83.33332824707031	100.0	0.01
2	59	252	1.137691855430603	75.0	100.0	0.01
2	60	253	0.8705718517303467	83.33332824707031	100.0	0.01
2	61	254	0.9049840569496155	75.0	100.0	0.01
2	62	255	1.096874475479126	58.33333206176758	91.66666412353516	0.01
2	63	256	0.8863417506217957	91.66666412353516	100.0	0.01
2	64	257	0.9373981356620789	75.0	100.0	0.01
2	65	258	0.9615699648857117	75.0	100.0	0.01
2	66	259	1.4065629243850708	66.66666412353516	83.33332824707031	0.01
2	67	260	1.385064959526062	50.0	100.0	0.01
2	68	261	1.0011461973190308	83.33332824707031	91.66666412353516	0.01
2	69	262	1.0677930116653442	58.33333206176758	100.0	0.01
2	70	263	1.132135033607483	58.33333206176758	100.0	0.01
2	71	264	1.0818089246749878	75.0	100.0	0.01
2	72	265	1.090847134590149	66.66666412353516	91.66666412353516	0.01
2	73	266	0.8712022304534912	83.33332824707031	100.0	0.01
2	74	267	0.823845386505127	66.66666412353516	100.0	0.01
2	75	268	1.0022391080856323	66.66666412353516	100.0	0.01
2	76	269	0.8639358878135681	91.66666412353516	100.0	0.01
2	77	270	0.9664883017539978	75.0	100.0	0.01
2	78	271	1.2055892944335938	66.66666412353516	91.66666412353516	0.01
2	79	272	1.0814319849014282	66.66666412353516	91.66666412353516	0.01
2	80	273	1.3684583902359009	58.33333206176758	83.33332824707031	0.01
2	81	274	0.9859500527381897	83.33332824707031	100.0	0.01
2	82	275	0.8496926426887512	75.0	100.0	0.01
2	83	276	0.7446247935295105	83.33332824707031	100.0	0.01
2	84	277	0.9606561064720154	75.0	100.0	0.01
2	85	278	0.970162570476532	58.33333206176758	100.0	0.01
2	86	279	0.9693605899810791	58.33333206176758	100.0	0.01
2	87	280	0.6778488159179688	83.33332824707031	100.0	0.01
2	88	281	0.9429442882537842	75.0	91.66666412353516	0.01
2	89	282	1.0790610313415527	58.33333206176758	100.0	0.01
2	90	283	0.7958897948265076	83.33332824707031	100.0	0.01
2	91	284	1.3364962339401245	58.33333206176758	100.0	0.01
2	92	285	1.162530779838562	58.33333206176758	100.0	0.01
2	93	286	0.8882935047149658	83.33332824707031	100.0	0.01
2	94	287	1.0926350355148315	50.0	91.66666412353516	0.01
2	95	288	1.3857641220092773	58.33333206176758	91.66666412353516	0.01
2	96	289	0.9335215091705322	66.66666412353516	100.0	0.01
2	97	290	0.9908007979393005	50.0	100.0	0.01
2	98	291	0.8373355269432068	83.33332824707031	100.0	0.01
2	99	292	1.3878788948059082	58.33333206176758	100.0	0.01
2	100	293	0.8163926005363464	83.33332824707031	100.0	0.01
2	101	294	1.1622705459594727	50.0	100.0	0.01
2	102	295	1.0755759477615356	58.33333206176758	100.0	0.01
2	103	296	1.1267575025558472	50.0	100.0	0.01
2	104	297	1.6031502485275269	58.33333206176758	75.0	0.01
2	105	298	0.6948344111442566	100.0	100.0	0.01
2	106	299	1.0480670928955078	58.33333206176758	91.66666412353516	0.01
2	107	300	0.8095510601997375	83.33332824707031	100.0	0.01
2	108	301	0.9984793663024902	50.0	100.0	0.01
2	109	302	0.6999910473823547	91.66666412353516	100.0	0.01
2	110	303	0.9997105598449707	66.66666412353516	100.0	0.01
2	111	304	0.9496596455574036	66.66666412353516	100.0	0.01
2	112	305	0.7339598536491394	75.0	100.0	0.01
2	113	306	0.6823624968528748	83.33332824707031	100.0	0.01
2	114	307	0.9945247173309326	66.66666412353516	83.33332824707031	0.01
2	115	308	0.9720735549926758	75.0	91.66666412353516	0.01
2	116	309	0.9071316719055176	83.33332824707031	91.66666412353516	0.01
2	117	310	1.1679258346557617	50.0	91.66666412353516	0.01
2	118	311	0.8700341582298279	75.0	100.0	0.01
2	119	312	0.9388825297355652	66.66666412353516	100.0	0.01
2	120	313	0.678905725479126	100.0	100.0	0.01
2	121	314	0.6585652232170105	83.33332824707031	100.0	0.01
2	122	315	0.6183355450630188	100.0	100.0	0.01
2	123	316	0.6488593816757202	83.33332824707031	100.0	0.01
2	124	317	0.7080051898956299	83.33332824707031	100.0	0.01
2	125	318	0.9405613541603088	66.66666412353516	100.0	0.01
2	126	319	0.9679713249206543	66.66666412353516	100.0	0.01
2	127	320	0.8784344792366028	66.66666412353516	100.0	0.01
2	128	321	0.6566141247749329	75.0	100.0	0.01
2	129	322	0.7441661357879639	75.0	100.0	0.01
2	130	323	0.8431625366210938	66.66666412353516	91.66666412353516	0.01
2	131	324	0.9598821997642517	66.66666412353516	91.66666412353516	0.01
2	132	325	0.653083324432373	83.33332824707031	100.0	0.01
2	133	326	0.7754592895507812	83.33332824707031	100.0	0.01
2	134	327	0.6265591979026794	91.66666412353516	100.0	0.01
2	135	328	0.9354063868522644	83.33332824707031	100.0	0.01
2	136	329	1.1674185991287231	58.33333206176758	100.0	0.01
2	137	330	0.8914804458618164	66.66666412353516	100.0	0.01
2	138	331	0.725832462310791	83.33332824707031	100.0	0.01
2	139	332	1.0295027494430542	66.66666412353516	100.0	0.01
2	140	333	0.6576962471008301	91.66666412353516	100.0	0.01
2	141	334	0.6998739242553711	75.0	100.0	0.01
2	142	335	0.6647043824195862	83.33332824707031	100.0	0.01
2	143	336	0.9119227528572083	75.0	91.66666412353516	0.01
2	144	337	1.1477265357971191	58.33333206176758	100.0	0.01
2	145	338	0.8619356155395508	58.33333206176758	100.0	0.01
2	146	339	0.8073878288269043	83.33332824707031	100.0	0.01
2	147	340	0.5584271550178528	83.33332824707031	100.0	0.01
2	148	341	1.0998436212539673	58.33333206176758	100.0	0.01
2	149	342	1.1312206983566284	50.0	100.0	0.01
2	150	343	0.8526877760887146	75.0	100.0	0.01
2	151	344	1.0860413312911987	66.66666412353516	100.0	0.01
2	152	345	0.8841896057128906	66.66666412353516	91.66666412353516	0.01
2	153	346	1.0241378545761108	58.33333206176758	100.0	0.01
2	154	347	0.9087543487548828	91.66666412353516	100.0	0.01
2	155	348	0.7339787483215332	66.66666412353516	100.0	0.01
2	156	349	0.9048397541046143	58.33333206176758	100.0	0.01
2	157	350	0.9950115084648132	75.0	100.0	0.01
2	158	351	0.7671695351600647	75.0	100.0	0.01
2	159	352	0.9777994751930237	66.66666412353516	91.66666412353516	0.01
2	160	353	0.8148751258850098	66.66666412353516	100.0	0.01
2	161	354	1.0238877534866333	75.0	91.66666412353516	0.01
2	162	355	1.0672367811203003	75.0	91.66666412353516	0.01
2	163	356	0.6195436120033264	91.66666412353516	100.0	0.01
2	164	357	1.2050223350524902	75.0	91.66666412353516	0.01
2	165	358	0.6403998732566833	66.66666412353516	100.0	0.01
2	166	359	1.1940973997116089	58.33333206176758	100.0	0.01
2	167	360	0.6992771625518799	75.0	100.0	0.01
2	168	361	1.1135236024856567	75.0	91.66666412353516	0.01
2	169	362	0.9699954986572266	66.66666412353516	91.66666412353516	0.01
2	170	363	0.387265682220459	100.0	100.0	0.01
2	171	364	0.9351680874824524	50.0	91.66666412353516	0.01
2	172	365	0.880577802658081	75.0	91.66666412353516	0.01
2	173	366	1.1516661643981934	66.66666412353516	91.66666412353516	0.01
2	174	367	1.0887638330459595	58.33333206176758	91.66666412353516	0.01
2	175	368	0.8257172107696533	83.33332824707031	91.66666412353516	0.01
2	176	369	0.7884376645088196	91.66666412353516	100.0	0.01
2	177	370	0.6117104887962341	83.33332824707031	100.0	0.01
2	178	371	0.7118954658508301	83.33332824707031	100.0	0.01
2	179	372	0.7253170609474182	83.33332824707031	100.0	0.01
2	180	373	0.5031052231788635	100.0	100.0	0.01
2	181	374	0.8471691608428955	58.33333206176758	100.0	0.01
2	182	375	0.8490949273109436	75.0	100.0	0.01
2	183	376	0.7110683917999268	83.33332824707031	100.0	0.01
2	184	377	0.738730251789093	83.33332824707031	100.0	0.01
2	185	378	1.0546064376831055	66.66666412353516	91.66666412353516	0.01
2	186	379	1.0508733987808228	66.66666412353516	100.0	0.01
2	187	380	0.9225044250488281	83.33332824707031	91.66666412353516	0.01
2	188	381	0.7468735575675964	83.33332824707031	91.66666412353516	0.01
2	189	382	0.9770011901855469	66.66666412353516	91.66666412353516	0.01
2	190	383	1.182916522026062	58.33333206176758	100.0	0.01
2	191	384	0.7010800242424011	75.0	100.0	0.01
2	192	385	0.5568065047264099	83.33332824707031	100.0	0.01
2	193	386	0.7516831755638123	87.5	100.0	0.01
3	1	387	0.634688675403595	91.66666412353516	100.0	0.01
3	2	388	0.6253014206886292	83.33332824707031	91.66666412353516	0.01
3	3	389	0.5139556527137756	91.66666412353516	100.0	0.01
3	4	390	0.7277342677116394	66.66666412353516	100.0	0.01
3	5	391	0.7357856631278992	83.33332824707031	100.0	0.01
3	6	392	0.7399002909660339	83.33332824707031	100.0	0.01
3	7	393	0.5089896321296692	91.66666412353516	100.0	0.01
3	8	394	0.7837989926338196	75.0	100.0	0.01
3	9	395	1.0693583488464355	66.66666412353516	100.0	0.01
3	10	396	0.7152292728424072	91.66666412353516	100.0	0.01
3	11	397	0.9766337275505066	66.66666412353516	100.0	0.01
3	12	398	0.9437310099601746	75.0	83.33332824707031	0.01
3	13	399	1.002854347229004	66.66666412353516	100.0	0.01
3	14	400	0.6304644346237183	83.33332824707031	100.0	0.01
3	15	401	0.5766458511352539	83.33332824707031	100.0	0.01
3	16	402	1.0337883234024048	66.66666412353516	91.66666412353516	0.01
3	17	403	0.649773895740509	83.33332824707031	100.0	0.01
3	18	404	0.6598291397094727	75.0	100.0	0.01
3	19	405	0.7018044590950012	75.0	91.66666412353516	0.01
3	20	406	0.6474757790565491	91.66666412353516	100.0	0.01
3	21	407	0.7879392504692078	83.33332824707031	100.0	0.01
3	22	408	0.7145085334777832	75.0	100.0	0.01
3	23	409	1.4737497568130493	50.0	100.0	0.01
3	24	410	0.5541895627975464	100.0	100.0	0.01
3	25	411	0.3327714800834656	100.0	100.0	0.01
3	26	412	0.9402218461036682	75.0	91.66666412353516	0.01
3	27	413	0.8044736981391907	75.0	100.0	0.01
3	28	414	0.4895578920841217	91.66666412353516	100.0	0.01
3	29	415	0.7158730626106262	91.66666412353516	100.0	0.01
3	30	416	0.9727585911750793	66.66666412353516	100.0	0.01
3	31	417	0.5525112748146057	83.33332824707031	100.0	0.01
3	32	418	1.1309850215911865	50.0	100.0	0.01
3	33	419	0.91230708360672	66.66666412353516	91.66666412353516	0.01
3	34	420	0.770243227481842	83.33332824707031	100.0	0.01
3	35	421	0.6417977809906006	91.66666412353516	100.0	0.01
3	36	422	1.616266131401062	58.33333206176758	91.66666412353516	0.01
3	37	423	0.5704649090766907	91.66666412353516	91.66666412353516	0.01
3	38	424	0.6779834628105164	83.33332824707031	100.0	0.01
3	39	425	0.6971130967140198	83.33332824707031	100.0	0.01
3	40	426	0.6086016893386841	83.33332824707031	100.0	0.01
3	41	427	0.9618710875511169	66.66666412353516	91.66666412353516	0.01
3	42	428	0.8860272765159607	58.33333206176758	100.0	0.01
3	43	429	0.6732900738716125	75.0	100.0	0.01
3	44	430	0.5482243895530701	91.66666412353516	100.0	0.01
3	45	431	0.8368294835090637	83.33332824707031	100.0	0.01
3	46	432	0.8032078146934509	66.66666412353516	100.0	0.01
3	47	433	0.7099049091339111	83.33332824707031	100.0	0.01
3	48	434	0.524082362651825	91.66666412353516	100.0	0.01
3	49	435	0.582815408706665	91.66666412353516	100.0	0.01
3	50	436	1.0846444368362427	58.33333206176758	91.66666412353516	0.01
3	51	437	0.9701568484306335	66.66666412353516	91.66666412353516	0.01
3	52	438	0.6075334548950195	83.33332824707031	100.0	0.01
3	53	439	0.6646969318389893	91.66666412353516	91.66666412353516	0.01
3	54	440	1.4755257368087769	50.0	83.33332824707031	0.01
3	55	441	0.8296105265617371	75.0	100.0	0.01
3	56	442	0.6281284689903259	75.0	100.0	0.01
3	57	443	0.6187412142753601	83.33332824707031	100.0	0.01
3	58	444	0.7196896076202393	83.33332824707031	100.0	0.01
3	59	445	0.9134805798530579	66.66666412353516	91.66666412353516	0.01
3	60	446	0.9901736378669739	75.0	100.0	0.01
3	61	447	0.5279322266578674	83.33332824707031	100.0	0.01
3	62	448	0.9127511382102966	66.66666412353516	100.0	0.01
3	63	449	0.8426456451416016	66.66666412353516	91.66666412353516	0.01
3	64	450	0.42610129714012146	91.66666412353516	100.0	0.01
3	65	451	0.6026896834373474	91.66666412353516	100.0	0.01
3	66	452	1.0712655782699585	66.66666412353516	91.66666412353516	0.01
