epoch	batch	iter	loss	prec1	prec5	lr
1	1	1	3.353759765625	8.333333015441895	8.333333015441895	0.01
1	2	2	3.1517410278320312	8.333333015441895	58.33333206176758	0.01
1	3	3	3.154648780822754	8.333333015441895	50.0	0.01
1	4	4	3.0066661834716797	16.66666603088379	41.666664123535156	0.01
1	5	5	2.9621732234954834	0.0	66.66666412353516	0.01
1	6	6	2.8887569904327393	16.66666603088379	41.666664123535156	0.01
1	7	7	2.7950594425201416	8.333333015441895	75.0	0.01
1	8	8	2.8056859970092773	8.333333015441895	50.0	0.01
1	9	9	3.2830162048339844	0.0	25.0	0.01
1	10	10	2.912994623184204	0.0	50.0	0.01
1	11	11	2.611138105392456	25.0	41.666664123535156	0.01
1	12	12	2.5520436763763428	16.66666603088379	58.33333206176758	0.01
1	13	13	2.600876569747925	8.333333015441895	66.66666412353516	0.01
1	14	14	2.811577081680298	0.0	58.33333206176758	0.01
1	15	15	2.489008903503418	8.333333015441895	58.33333206176758	0.01
1	16	16	2.6438872814178467	8.333333015441895	66.66666412353516	0.01
1	17	17	2.5545413494110107	0.0	50.0	0.01
1	18	18	2.436505079269409	0.0	66.66666412353516	0.01
1	19	19	2.615605592727661	16.66666603088379	50.0	0.01
1	20	20	2.5255024433135986	0.0	58.33333206176758	0.01
1	21	21	2.296635627746582	16.66666603088379	50.0	0.01
1	22	22	2.6348345279693604	8.333333015441895	41.666664123535156	0.01
1	23	23	2.4799864292144775	25.0	58.33333206176758	0.01
1	24	24	2.6203267574310303	0.0	33.33333206176758	0.01
1	25	25	2.528425455093384	8.333333015441895	50.0	0.01
1	26	26	2.284482717514038	16.66666603088379	58.33333206176758	0.01
1	27	27	2.565370559692383	0.0	33.33333206176758	0.01
1	28	28	2.293402910232544	8.333333015441895	75.0	0.01
1	29	29	2.414567708969116	16.66666603088379	33.33333206176758	0.01
1	30	30	2.3798434734344482	8.333333015441895	58.33333206176758	0.01
1	31	31	2.3782451152801514	8.333333015441895	66.66666412353516	0.01
1	32	32	2.486558437347412	16.66666603088379	33.33333206176758	0.01
1	33	33	2.301645040512085	0.0	66.66666412353516	0.01
1	34	34	2.433725595474243	8.333333015441895	50.0	0.01
1	35	35	2.3021223545074463	16.66666603088379	58.33333206176758	0.01
1	36	36	2.3176088333129883	25.0	58.33333206176758	0.01
1	37	37	2.536388397216797	8.333333015441895	33.33333206176758	0.01
1	38	38	2.5050971508026123	8.333333015441895	33.33333206176758	0.01
1	39	39	2.417725086212158	8.333333015441895	50.0	0.01
1	40	40	2.3249807357788086	0.0	58.33333206176758	0.01
1	41	41	2.419947862625122	0.0	41.666664123535156	0.01
1	42	42	2.3735151290893555	16.66666603088379	50.0	0.01
1	43	43	2.3708016872406006	8.333333015441895	66.66666412353516	0.01
1	44	44	2.361863374710083	16.66666603088379	58.33333206176758	0.01
1	45	45	2.567425489425659	8.333333015441895	41.666664123535156	0.01
1	46	46	2.284226655960083	16.66666603088379	75.0	0.01
1	47	47	2.3421988487243652	25.0	50.0	0.01
1	48	48	2.372227907180786	25.0	41.666664123535156	0.01
1	49	49	2.44083833694458	16.66666603088379	50.0	0.01
1	50	50	2.359478235244751	0.0	58.33333206176758	0.01
1	51	51	2.355391263961792	0.0	50.0	0.01
1	52	52	2.433000326156616	16.66666603088379	50.0	0.01
1	53	53	2.2976579666137695	25.0	58.33333206176758	0.01
1	54	54	2.3077831268310547	0.0	66.66666412353516	0.01
1	55	55	2.410515069961548	8.333333015441895	41.666664123535156	0.01
1	56	56	2.315762519836426	8.333333015441895	66.66666412353516	0.01
1	57	57	2.2626378536224365	8.333333015441895	58.33333206176758	0.01
1	58	58	2.264674663543701	8.333333015441895	41.666664123535156	0.01
1	59	59	2.241816520690918	16.66666603088379	66.66666412353516	0.01
1	60	60	2.456695079803467	0.0	41.666664123535156	0.01
1	61	61	2.359224557876587	0.0	41.666664123535156	0.01
1	62	62	2.2855961322784424	8.333333015441895	50.0	0.01
1	63	63	2.3928120136260986	0.0	66.66666412353516	0.01
1	64	64	2.28977370262146	8.333333015441895	66.66666412353516	0.01
1	65	65	2.4156856536865234	0.0	41.666664123535156	0.01
1	66	66	2.376077175140381	8.333333015441895	58.33333206176758	0.01
1	67	67	2.5023927688598633	8.333333015441895	25.0	0.01
1	68	68	2.3555285930633545	8.333333015441895	50.0	0.01
1	69	69	2.370029926300049	8.333333015441895	66.66666412353516	0.01
1	70	70	2.4598493576049805	16.66666603088379	66.66666412353516	0.01
1	71	71	2.39725399017334	0.0	41.666664123535156	0.01
1	72	72	2.3187379837036133	8.333333015441895	66.66666412353516	0.01
1	73	73	2.413891315460205	16.66666603088379	58.33333206176758	0.01
1	74	74	2.334644079208374	8.333333015441895	58.33333206176758	0.01
1	75	75	2.3641247749328613	0.0	66.66666412353516	0.01
1	76	76	2.28021240234375	0.0	66.66666412353516	0.01
1	77	77	2.4963290691375732	0.0	33.33333206176758	0.01
1	78	78	2.482917308807373	8.333333015441895	33.33333206176758	0.01
1	79	79	2.4610958099365234	8.333333015441895	41.666664123535156	0.01
1	80	80	2.424830436706543	0.0	33.33333206176758	0.01
1	81	81	2.4731078147888184	8.333333015441895	33.33333206176758	0.01
1	82	82	2.471304178237915	8.333333015441895	25.0	0.01
1	83	83	2.1410672664642334	41.666664123535156	75.0	0.01
1	84	84	2.382122755050659	16.66666603088379	50.0	0.01
1	85	85	2.2974398136138916	16.66666603088379	58.33333206176758	0.01
1	86	86	2.411207914352417	8.333333015441895	33.33333206176758	0.01
1	87	87	2.262099504470825	25.0	58.33333206176758	0.01
1	88	88	2.4756245613098145	0.0	41.666664123535156	0.01
1	89	89	2.3520727157592773	16.66666603088379	50.0	0.01
1	90	90	2.3693714141845703	16.66666603088379	50.0	0.01
1	91	91	2.382366418838501	8.333333015441895	50.0	0.01
1	92	92	2.449470043182373	8.333333015441895	41.666664123535156	0.01
1	93	93	2.255321741104126	16.66666603088379	58.33333206176758	0.01
1	94	94	2.3788845539093018	16.66666603088379	41.666664123535156	0.01
1	95	95	2.3460018634796143	16.66666603088379	50.0	0.01
1	96	96	2.2653393745422363	8.333333015441895	66.66666412353516	0.01
1	97	97	2.4596312046051025	8.333333015441895	33.33333206176758	0.01
1	98	98	2.4102160930633545	8.333333015441895	33.33333206176758	0.01
1	99	99	2.3444299697875977	16.66666603088379	58.33333206176758	0.01
1	100	100	2.3229634761810303	16.66666603088379	41.666664123535156	0.01
1	101	101	2.3003242015838623	8.333333015441895	66.66666412353516	0.01
1	102	102	2.2747809886932373	16.66666603088379	83.33332824707031	0.01
1	103	103	2.3053691387176514	16.66666603088379	58.33333206176758	0.01
1	104	104	2.3384029865264893	8.333333015441895	66.66666412353516	0.01
1	105	105	2.375215530395508	8.333333015441895	41.666664123535156	0.01
1	106	106	2.485835313796997	0.0	8.333333015441895	0.01
1	107	107	2.3631980419158936	8.333333015441895	58.33333206176758	0.01
1	108	108	2.3618669509887695	0.0	33.33333206176758	0.01
1	109	109	2.3360483646392822	8.333333015441895	50.0	0.01
1	110	110	2.3125319480895996	8.333333015441895	58.33333206176758	0.01
1	111	111	2.354325532913208	8.333333015441895	41.666664123535156	0.01
1	112	112	2.433668375015259	0.0	33.33333206176758	0.01
1	113	113	2.34055757522583	25.0	66.66666412353516	0.01
1	114	114	2.3342669010162354	8.333333015441895	58.33333206176758	0.01
1	115	115	2.2870750427246094	16.66666603088379	58.33333206176758	0.01
1	116	116	2.349316358566284	0.0	58.33333206176758	0.01
1	117	117	2.3555233478546143	16.66666603088379	41.666664123535156	0.01
1	118	118	2.345789670944214	0.0	41.666664123535156	0.01
1	119	119	2.2754433155059814	16.66666603088379	83.33332824707031	0.01
1	120	120	2.4575862884521484	8.333333015441895	33.33333206176758	0.01
1	121	121	2.3184244632720947	8.333333015441895	58.33333206176758	0.01
1	122	122	2.3938231468200684	0.0	33.33333206176758	0.01
1	123	123	2.3530921936035156	8.333333015441895	58.33333206176758	0.01
1	124	124	2.369978904724121	16.66666603088379	58.33333206176758	0.01
1	125	125	2.181847333908081	25.0	75.0	0.01
1	126	126	2.2818660736083984	8.333333015441895	58.33333206176758	0.01
1	127	127	2.497575283050537	0.0	25.0	0.01
1	128	128	2.3493425846099854	8.333333015441895	58.33333206176758	0.01
1	129	129	2.422642946243286	0.0	33.33333206176758	0.01
1	130	130	2.3247621059417725	8.333333015441895	66.66666412353516	0.01
1	131	131	2.409412145614624	0.0	58.33333206176758	0.01
1	132	132	2.457817316055298	0.0	33.33333206176758	0.01
1	133	133	2.2925145626068115	16.66666603088379	66.66666412353516	0.01
1	134	134	2.333106517791748	16.66666603088379	58.33333206176758	0.01
1	135	135	2.4244678020477295	0.0	16.66666603088379	0.01
1	136	136	2.3778913021087646	8.333333015441895	50.0	0.01
